balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
61383|1504|8|1|826546.08|452703.38|328638.455
87469|894|15|3|20486.6|726787.09|711233.55
60626|741|80|1|575892.36|936640.43|681667.26
41296|163|29|2|607078.18|743315.76|686328.46
96924|386|67|3|196279.82|715089.94|368529.825
31765|175|42|3|116584.43|627373.98|517236.245
9323|486|66|3|707767.35|539569.76|349295.715
44219|1264|78|1|401276.6|789899.67|308536.46
67683|565|21|1|886448.45|36716.62|400400.63
76352|1201|49|1|869200.48|80647.1|575878.855
83768|1055|7|3|286897.21|579809.01|611958.55
75807|606|40|2|241434.9|526126.6|310053.79
57469|379|37|2|959944.97|123818.86|703342.205
81914|1306|55|2|882746.58|23793.66|425952.71
36209|737|8|1|931514.99|699010.3|326300.94
90660|423|18|3|445225.19|533825.8|517040.015
76749|424|52|3|725159.03|804064.66|703358.8
10547|1055|58|2|338743.9|673095.75|568376.825
40656|1554|31|1|982489.16|391984.37|367872.305
19051|1549|12|1|588738.49|119884.28|620280.715
38145|278|80|1|331673.21|727464.7|349843.095
91245|601|64|2|47994.79|26124.88|808009.52
31327|183|66|1|241238.74|925744.13|351147.0
68025|1146|94|3|91439.41|22741.22|468783.64
355|717|71|3|416357.74|601853.07|386233.005
96768|33|10|1|249991.98|418098.54|648726.81
55525|728|62|3|449454.7|578465.44|287358.42
14221|1296|94|2|397964.01|478031.54|343947.53
36363|1418|36|3|799625.23|815914.52|836388.635
47666|1156|17|1|809908.33|870378.46|506704.65
12367|1760|90|1|617364.95|773948.46|444554.575
21352|395|22|1|326421.39|212658.28|83346.96
62160|300|61|3|688640.3|657599.03|839994.575
41265|1303|14|2|709221.6|295307.86|477514.71
34176|1396|23|1|62681.8|950705.72|380661.955
97899|1187|52|3|398573.01|563014.45|685813.405
70506|1669|42|3|644077.2|996662.61|403882.195
33580|213|22|2|832530.61|910461.54|736167.69
86158|1272|54|2|347368.6|977260.59|486955.485
43507|1429|8|2|92351.76|458951.0|451959.385
93323|753|92|1|390617.2|193849.17|851119.915
10095|1476|68|3|346625.46|41395.06|862212.035
91771|1437|51|3|908026.79|655526.09|190352.895
59462|861|64|3|956871.78|541560.55|910538.705
458|207|49|2|735426.89|72339.87|260944.06
50628|1107|93|1|703112.31|376179.1|458052.155
64583|431|86|3|682332.4|113854.79|664381.02
3987|615|33|1|721109.99|202567.68|489642.34
53570|1055|28|3|238139.8|883818.29|510431.77
18728|303|33|1|127150.83|541793.76|524691.865
65949|291|18|1|961464.74|560141.49|96464.69
32215|260|18|1|857951.69|989969.85|187196.535
69661|837|51|3|419222.25|296403.65|480133.415
65934|160|98|2|634297.43|654166.11|672288.5
50351|238|87|1|983212.78|500325.78|556862.065
45148|307|1|3|302579.19|464127.21|50107.29
2497|946|71|2|413738.49|789565.2|543892.08
2612|463|6|3|434889.95|440532.91|195718.46
92593|518|94|2|920865.65|253620.61|145410.05
5590|1629|77|2|64240.61|730028.85|532773.495
82576|922|100|2|812113.8|296318.86|395906.65
6492|917|66|2|337781.94|702884.4|815473.81
51008|1725|18|3|671902.25|858802.96|80907.0
99559|1026|1|1|34155.29|318249.7|707770.935
85793|1148|11|2|997074.38|595223.98|545112.45
16058|747|96|3|240110.2|143351.61|347316.435
76662|356|61|3|931534.83|562052.75|464524.91
45917|1581|55|2|879118.46|951866.29|344353.31
81610|994|30|3|741951.04|937125.97|508221.79
92257|817|9|1|898027.5|598076.6|630182.925
76829|1421|18|1|189185.04|338394.61|527104.77
68268|318|71|3|283381.85|637169.04|388315.66
96738|1274|16|3|481146.44|364188.54|736644.855
82276|1075|7|2|246296.53|860627.59|843015.89
30174|1718|37|3|858982.63|14925.62|803021.94
995|890|20|1|954976.58|329642.92|922099.39
25274|35|6|1|957561.57|823709.23|748206.975
63028|1290|15|1|804702.61|729913.75|247997.775
47123|82|28|2|815235.44|355082.55|561503.395
88031|789|91|2|906992.28|936807.85|338808.585
12424|415|45|3|60366.9|115261.92|786040.835
61164|958|62|2|191833.86|183367.97|320456.03
48917|389|74|1|278098.33|866042.75|171676.62
65287|249|53|2|341403.14|838360.13|716269.485
40003|450|45|3|707872.01|774385.21|792158.915
5226|1745|67|3|20736.29|126796.86|499419.805
37095|744|6|3|377992.94|973643.04|653952.075
99531|341|29|1|619548.53|145820.76|716999.15
73966|1500|15|3|294344.37|186641.76|519858.3
81479|963|12|2|759575.19|954499.94|678281.4
12901|1567|88|2|656253.84|938053.08|840703.7
62497|916|14|2|114156.44|552839.12|258275.79
46228|1070|53|2|368551.75|748179.26|521467.125
64531|1481|81|3|222584.62|968002.27|414443.035
34821|982|46|2|619418.57|486053.91|520968.66
6257|445|80|2|176340.41|72877.58|211588.52
7068|348|4|1|687272.66|690696.63|400856.85
72490|604|52|1|47692.98|840330.52|913597.06
42526|1290|65|1|269052.44|277083.94|655989.905
96486|1624|85|1|361909.99|70069.53|638082.73
12255|629|41|1|951831.56|573197.5|606671.48
42534|1347|17|3|685189.78|498037.39|483243.535
32769|1123|83|3|37646.21|774223.62|593015.615
95652|98|37|2|786707.16|117532.29|638228.49
61746|271|61|1|924278.55|177147.41|506448.38
49118|1089|91|3|52975.82|970883.53|829235.445
44292|104|84|3|925100.18|153291.24|523615.385
89399|1530|41|1|912668.81|390650.21|426688.845
8880|1097|43|1|408449.42|244820.01|518441.105
94935|1304|58|1|875109.45|723106.32|656381.675
27462|444|81|3|119779.28|326669.07|735512.485
90967|800|78|3|914593.64|420292.77|336052.87
8687|1820|91|2|755287.19|341739.39|738341.55
44435|1093|42|2|863625.16|25478.97|479315.005
61350|592|90|1|871950.14|568448.06|628262.66
1848|151|65|3|922743.76|732017.77|741927.49
39345|1051|48|3|251852.33|34702.45|545673.385
31124|561|74|1|98559.87|896180.51|132034.39
7945|752|87|1|417044.22|622294.59|768873.995
44966|1091|53|3|843919.28|795725.45|477483.89
87353|1685|4|3|293564.01|21514.48|805844.37
17735|556|35|3|48257.91|269886.71|725583.525
64784|1243|22|3|16491.41|821316.63|597993.48
52065|1144|73|3|714010.99|295576.77|112737.695
88223|236|56|3|606361.78|841108.27|475188.73
5446|782|81|3|495921.6|363034.14|593406.73
88589|561|38|2|254444.11|944023.52|269013.155
20340|154|32|2|593061.72|790854.51|313111.44
74350|543|89|3|520014.13|323540.77|466997.685
40401|17|3|2|282542.17|799514.79|571097.615
45905|710|13|1|263448.16|822136.59|601052.81
11230|251|72|3|850814.14|27978.48|365094.485
56379|818|83|2|521813.23|873709.5|372189.595
26224|1296|10|2|479645.46|802847.87|986770.71
1257|468|78|1|239882.18|789435.43|163304.335
20247|1344|94|2|685431.17|164640.14|821869.8
41513|1267|21|1|809385.84|940461.22|715919.495
5724|1497|85|3|415683.87|141824.0|440803.035
72069|1555|21|2|271647.02|50632.94|579258.825
84107|437|36|1|699861.68|335837.08|598203.885
70489|293|31|1|826021.14|567089.33|893902.21
1303|1580|96|1|853266.88|167483.31|548779.84
49080|532|45|2|992566.01|43589.95|268172.19
92234|732|5|2|48669.91|717912.52|605060.475
65977|736|98|3|174763.63|259845.11|584673.985
89353|1748|26|2|587788.4|603917.55|270134.08
72770|717|54|3|42077.33|612838.32|429748.555
44416|1214|87|3|646603.89|939069.69|902401.17
7620|507|14|1|836333.52|49387.92|402667.37
1930|1696|64|3|673199.03|811504.11|456305.825
59800|733|11|2|784327.2|378559.26|134468.275
53163|1011|44|2|141958.62|574417.05|621617.08
26030|1546|17|2|58092.74|504076.81|479472.33
61345|603|97|1|460152.63|922107.13|824343.565
13343|1720|23|2|764850.84|864080.36|479612.385
44694|966|34|1|80623.26|192731.08|652713.635
42965|1031|14|2|396820.77|298823.87|330248.775
2247|1324|71|3|48286.55|637927.63|461244.545
27814|1630|72|3|790989.02|35139.12|611128.465
63920|940|64|1|462719.19|629537.64|281470.865
51930|1170|93|3|276722.18|43731.27|680850.485
29249|97|88|3|422594.76|249410.97|459701.15
51888|1383|9|1|944288.69|833149.96|571162.555
83989|301|7|2|115208.77|908240.25|129471.96
63238|496|18|3|272462.47|695724.46|452256.035
25018|909|11|1|301474.25|5614.9|390636.995
87880|809|15|3|971773.63|189355.02|306857.56
67806|1441|78|1|954058.34|535038.59|681908.91
94043|277|78|1|404351.89|640276.56|218722.505
9702|554|88|2|987572.05|621504.84|749016.06
71446|860|27|3|967668.05|713169.32|532119.18
57978|1177|9|2|694408.68|991347.35|440284.16
63067|859|14|2|918847.32|21932.18|411358.705
88029|90|58|2|696270.54|794744.36|403248.77
79645|444|13|3|834869.24|855595.96|765153.855
97352|847|25|2|505343.81|779369.06|573213.86
71881|171|37|1|964511.96|221025.65|800588.19
13234|1583|16|2|428803.68|504663.23|481166.905
71236|987|76|1|596457.38|589416.82|590629.38
69429|1498|48|2|16987.8|565168.42|541181.155
16426|114|32|3|641534.65|910912.67|470048.835
52589|315|77|2|887120.77|164190.3|460688.14
13661|1653|90|1|163978.17|35088.41|655753.34
26741|4|25|1|99158.28|824088.48|672500.835
418|1155|16|2|165602.82|445657.81|227064.72
26309|243|64|3|149093.53|712507.41|284904.155
94499|1184|54|2|466198.04|993190.4|293684.14
42785|752|1|1|77874.31|113770.01|790366.355
87900|1036|1|1|824037.46|585568.21|314023.94
51923|1728|7|1|580439.06|774429.83|376142.03
20542|1449|82|1|558592.27|542828.31|588135.74
85869|1676|55|3|119741.79|29292.17|898902.475
1545|1170|16|2|743849.28|839437.23|463907.745
32938|1603|99|1|595720.18|13196.19|869703.595
27526|974|97|1|431557.02|963289.66|368939.525
34427|1188|60|2|697631.21|718883.47|771773.785
97698|313|94|3|182591.9|667524.67|693973.945
39733|322|75|3|717187.35|28279.16|280325.455
61362|887|24|2|198544.86|585166.53|699006.165
20513|323|68|3|906608.05|428066.3|295212.01
86745|822|49|1|479175.25|660770.9|709540.15
32365|1274|11|2|554576.13|935190.08|477682.42
32708|446|27|2|659798.98|26171.32|407046.935
99765|1304|76|3|351624.19|971615.46|615739.4
75870|1819|62|1|447539.64|151431.75|239667.63
89814|264|48|2|124830.19|364373.1|812666.37
82969|103|81|1|274344.5|108993.98|319469.81
60294|563|98|3|507234.09|844443.94|514029.805
31404|761|21|2|417233.4|903548.67|112644.015
41077|126|84|2|350765.74|351067.16|344254.51
49842|329|20|2|158537.05|166325.17|398554.935
45060|840|72|3|417800.3|548718.58|783984.175
32102|710|89|1|771863.98|491488.0|300875.89
46571|1592|20|3|301168.26|239117.15|291936.995
70228|933|29|1|969750.91|692344.29|487374.94
90487|1138|38|1|972972.64|223884.89|713474.025
92424|979|87|1|696743.4|416492.54|272462.735
71237|1672|89|1|256896.98|617482.5|889808.135
32417|1227|100|1|67518.17|488890.59|175741.215
24015|1819|50|3|748078.0|168779.91|301624.55
51677|846|78|3|381683.14|27044.04|679502.88
13934|1200|24|3|866268.41|769684.45|893016.285
2759|236|59|2|839858.69|109227.92|849725.025
27654|751|68|3|179308.16|162602.84|270508.51
1330|295|50|1|675365.21|276898.35|472696.235
29011|754|80|1|598644.46|993301.96|588543.42
79562|1005|7|3|29378.8|122912.82|620060.71
92831|1609|37|1|516446.04|342706.2|489492.265
40187|1443|54|3|699966.06|886499.29|348024.93
47781|1658|17|2|952708.37|616972.73|933588.74
26961|1644|10|2|273223.54|571728.97|507531.68
50582|838|9|2|540080.93|654321.25|180236.19
25717|1231|59|3|331972.28|385725.98|819316.625
29194|1491|69|3|592810.67|600034.65|246445.89
4765|335|45|3|462715.83|637409.43|261877.86
4341|1156|71|3|480887.44|244814.68|881397.695
62223|312|43|2|466614.79|388692.4|863488.68
89400|1393|87|2|777075.2|501208.56|540685.6
18826|940|75|1|475285.78|95815.44|700566.35
50143|500|60|1|299107.19|140601.5|516985.05
72711|208|12|1|749915.32|286249.13|413924.535
31044|1465|4|1|354693.91|32022.91|593083.87
90210|1291|1|1|449890.98|690014.72|652926.07
56434|1446|87|1|788716.68|718708.56|703454.05
95505|612|12|1|666378.39|37628.82|334603.79
66343|49|87|1|628154.01|457587.54|395949.925
31289|43|51|3|569513.37|835818.87|366692.375
27559|1531|57|2|226975.26|303817.08|310438.435
97944|460|72|1|268191.36|270486.93|524569.67
55297|578|5|2|919795.2|452660.24|289909.89
20187|921|21|1|947188.9|574069.11|95212.135
84316|596|32|2|414300.1|323551.16|186500.975
58840|1335|94|1|644014.23|998645.39|792423.53
85527|121|9|2|585439.96|270489.98|469008.665
76718|520|61|3|995987.05|324133.58|446539.67
71542|1408|71|2|143410.66|231872.12|704592.7
15083|67|60|2|364032.05|430000.21|387421.405
78223|355|65|2|934158.38|321772.17|254016.46
63101|998|33|2|373957.88|291602.52|796858.015
20475|1043|71|1|21939.43|536098.64|387549.22
79056|824|15|3|580720.15|814986.99|540771.855
62081|1373|87|3|509897.33|965375.85|697098.21
20816|92|60|1|355687.25|115815.25|348788.945
46776|1599|40|1|362617.09|957108.27|698826.07
34358|1419|42|2|963363.46|340433.16|173417.115
48195|524|3|3|890272.38|927426.04|638339.735
10968|856|67|3|840411.72|640385.79|634182.51
15900|1089|98|1|561576.89|135441.09|238702.81
41698|1564|88|3|459547.34|12565.06|98183.265
75877|989|83|1|664303.01|52568.5|889040.1
99042|208|45|2|832225.36|745669.06|422741.72
68138|256|100|3|125250.5|633715.76|424908.605
13280|1159|1|1|520175.71|301138.03|294612.065
7939|1719|2|2|718237.41|294344.21|462824.45
43448|1018|54|2|776585.7|580193.88|812698.29
72119|1373|54|3|614998.35|213722.77|695460.53
20648|876|42|3|447476.15|740340.73|731013.53
31700|608|67|1|568500.36|74489.05|277018.38
26263|1568|1|3|738292.6|50970.49|467303.37
58774|474|34|3|697479.01|66976.26|448313.805
63388|358|51|3|929184.66|465098.35|540205.685
75456|579|80|2|424901.71|54928.11|601349.05
48153|1224|13|3|980262.97|73949.84|188517.7
39080|403|62|2|586091.82|625690.86|514714.69
3136|64|9|1|670154.81|70795.48|119025.0
50551|1005|22|3|881095.96|377999.47|359290.665
75435|637|46|3|252313.1|856697.51|248763.65
57990|1406|42|3|782971.46|831348.27|726681.865
71613|474|70|3|793273.09|860661.71|352411.9
34735|477|94|1|22216.32|34265.04|671536.64
95963|1585|18|3|671374.36|825329.43|769101.61
65047|1437|43|2|796120.72|504918.15|348893.14
57953|1694|90|1|389974.61|998977.65|406173.29
30439|548|91|2|692628.76|590577.11|463829.97
81423|803|77|2|828256.64|675106.21|537960.045
2406|529|58|2|406077.42|28457.62|517362.975
26059|106|55|2|791386.99|943704.67|677811.045
788|648|99|3|19913.6|930869.94|62803.52
83628|941|43|3|758712.47|702138.97|845305.435
91160|540|88|1|88362.42|884097.12|462506.655
57407|1113|43|2|478966.26|68920.54|262485.345
10100|751|98|3|902466.67|89234.73|547094.11
79541|1612|9|1|121352.3|311752.56|771644.41
59111|770|37|1|130609.21|257040.52|65699.035
46117|144|86|3|830619.83|957541.51|461547.635
29341|1112|60|2|34990.77|585649.23|319350.705
34612|157|6|1|259807.92|665535.63|244603.875
43965|1715|97|1|728288.3|372239.2|641585.89
90584|561|7|3|712200.51|818357.73|748842.02
65279|1156|29|1|358202.63|134270.14|308900.295
7296|713|71|1|332931.86|692483.64|572446.295
46854|854|22|2|851502.72|939712.48|630428.505
45096|1105|81|2|485203.82|539621.27|943236.42
50726|26|7|3|392457.86|305221.4|405565.125
65548|1504|60|3|270862.22|740001.13|780027.92
32308|1054|14|1|889744.66|648643.16|714683.06
98767|243|44|3|437269.66|674796.24|324585.855
85501|1031|28|3|453849.7|541699.95|488268.625
54161|1728|28|2|15821.41|131482.44|594467.975
27734|1779|24|3|265599.71|185537.96|578203.73
33589|1019|44|1|291318.32|888965.1|573925.325
5304|307|98|1|325394.28|307615.16|539840.42
76557|892|57|1|846722.51|339592.32|858499.3
17238|231|5|3|11883.79|135003.8|303449.33
68678|173|3|2|835901.54|897829.59|285791.86
10159|574|10|2|211368.6|805108.65|59691.95
50970|1091|35|2|860358.96|193183.65|304291.27
18287|784|4|2|311806.38|87695.56|499672.39
93212|653|35|2|23256.18|186926.44|617486.945
12154|762|54|3|385195.16|791923.1|423543.95
24370|75|47|1|830896.03|638354.04|853817.72
52083|65|27|1|447237.2|379441.55|518971.8
39747|1092|1|2|861036.39|483317.75|558312.865
29040|93|65|2|677469.46|147612.85|576215.555
39171|1614|49|2|71020.9|293945.75|404982.115
84481|225|10|3|65085.71|413776.44|652862.985
39746|1593|73|3|695309.54|845742.2|743750.28
50326|1317|62|2|353035.41|619902.8|266243.58
45740|1578|36|3|460817.38|159893.77|234466.865
59014|1024|95|2|564844.79|643443.2|227696.53
81554|1338|91|3|498127.26|192635.03|273845.425
13323|782|78|3|493486.9|497841.17|352796.515
54767|294|17|1|814729.15|875852.59|547673.475
30880|657|11|3|262017.13|608011.61|735327.95
89698|313|16|3|50409.08|378334.19|528224.145
42686|1769|34|1|639450.08|169643.96|509595.665
65735|1300|78|2|899352.1|562973.43|214457.02
26160|775|44|3|23936.93|608279.44|623070.55
93897|1086|8|2|447918.71|786203.41|411285.38
48217|903|20|2|961112.4|924410.37|414255.72
96031|1551|93|2|324734.85|714845.29|368693.88
59745|1385|48|1|893021.71|607259.43|333079.82
13136|567|79|1|972275.92|427203.34|886751.99
88276|128|49|3|757846.21|880404.29|450560.195
78189|1551|99|2|827828.27|129848.14|340093.995
82411|974|66|2|584533.74|231281.99|451132.08
24634|1707|19|1|77580.97|170287.46|533344.185
73539|1549|14|2|955105.73|510165.52|796673.18
49321|1400|22|2|221891.33|791623.43|388130.985
24129|781|40|1|14211.95|903230.64|51633.51
50105|952|29|1|49214.94|323794.43|627762.495
24452|1344|36|1|796798.88|729706.46|262947.955
11998|1692|82|3|444818.27|411914.57|771207.835
60124|660|64|3|994071.14|795517.79|536592.11
30420|1015|4|1|942089.53|129219.36|520539.4
35205|888|72|1|409634.79|657879.55|716895.01
76113|989|33|2|249664.69|267717.74|652089.26
67125|1264|25|1|248695.56|581621.72|701446.1
65892|749|36|2|436055.65|874535.96|408277.625
47053|373|62|3|576999.01|376066.19|891579.765
441|1780|32|1|3270.81|482727.04|679397.385
24257|1621|20|3|295218.1|802218.78|645343.46
6565|1337|57|1|184459.55|96501.82|419074.045
46287|1663|26|1|603701.31|691452.56|261022.14
32918|537|92|2|987736.55|800751.39|237335.695
60407|1020|49|1|22026.88|287355.59|321858.07
85757|1682|8|2|115228.96|16252.7|650093.985
11748|1463|81|2|629965.72|268575.89|503643.585
11170|253|35|3|538421.47|20628.17|478596.995
65476|858|27|2|891039.95|78108.27|585099.415
97521|60|36|1|749407.26|227913.87|536617.555
3333|73|37|1|626547.02|575038.12|822522.595
28229|1553|97|1|902025.38|64288.39|534866.535
10566|27|44|3|781287.94|838879.05|416462.755
92977|497|38|3|145668.44|348472.41|572940.585
81981|114|72|1|558517.26|905012.77|407477.07
41516|715|92|1|643384.68|617285.69|616138.59
55449|1120|45|1|135576.22|952416.3|565509.255
27667|1427|16|1|130297.88|436592.6|434545.82
96736|664|41|3|68535.7|811348.15|872473.42
77862|408|23|1|905980.31|269892.23|671557.995
31169|716|48|1|56834.92|492797.36|571809.045
24783|663|16|1|138154.05|282115.39|240163.745
57702|146|74|1|70425.57|723436.23|544101.28
19165|749|88|1|10033.38|332798.63|709197.68
47902|911|31|2|322522.34|321298.16|336397.035
89853|1149|75|3|656182.41|662120.63|210965.22
66042|149|3|1|726664.71|522914.26|280303.43
46322|1640|34|1|384787.05|474042.53|296463.665
20521|916|37|2|15675.76|765872.48|762975.715
95256|952|38|2|198277.01|167504.8|486954.385
15345|1642|99|2|960195.26|419739.24|681748.35
69201|543|25|2|231330.2|482144.94|477556.705
31104|1560|51|2|296957.11|37243.42|525924.715
5892|1690|1|2|660403.61|818821.3|463408.71
