loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
90582|244|46|7|28|3|195977.43|Approved
81958|810|3|10|1|1|107111.94|Rejected
29627|1770|24|46|36|2|195477.4|Rejected
53414|960|49|37|1|3|208830.54|Approved
57234|1185|20|3|24|3|305143.3|Pending
60242|185|43|91|49|3|347817.95|Pending
8071|872|28|31|12|3|63643.37|Rejected
55572|1548|24|82|29|1|477419.34|Approved
32599|1399|31|50|21|2|419788.0|Rejected
82439|1152|44|11|46|2|25987.91|Rejected
67328|1798|10|6|18|3|137150.63|Pending
62237|1562|31|35|38|2|123069.8|Approved
55260|171|19|18|13|1|159241.25|Pending
67522|370|36|61|28|3|348363.49|Rejected
27628|1226|34|74|32|3|423760.08|Pending
29891|397|42|99|35|2|112049.12|Approved
83398|1058|41|55|38|3|147353.42|Approved
67389|52|1|53|10|2|405734.58|Pending
66020|1175|22|91|3|2|242893.8|Rejected
40138|452|24|16|31|1|135040.35|Approved
32545|725|44|91|16|1|347017.87|Pending
18244|665|41|84|19|2|257442.57|Pending
28346|62|9|40|39|1|211980.69|Pending
70367|340|17|69|38|1|17164.79|Rejected
96370|1699|3|91|20|2|268776.2|Pending
66217|797|1|94|35|3|435954.44|Rejected
31999|446|25|84|14|1|359932.14|Approved
65440|1484|7|55|1|2|363912.93|Pending
29501|1302|7|50|17|2|188493.41|Rejected
94039|1054|47|49|12|1|313781.33|Rejected
28676|188|7|10|43|3|351903.23|Rejected
71851|1384|33|12|25|3|292310.16|Approved
19326|706|48|85|43|1|258784.3|Pending
7844|1074|38|84|44|1|255931.03|Pending
73999|1624|29|78|38|3|347092.36|Pending
25408|585|44|37|47|1|38484.97|Approved
57733|871|4|57|10|2|358967.0|Approved
49038|182|40|67|18|2|361422.51|Approved
75580|743|35|16|22|3|25719.12|Approved
23549|98|1|33|21|2|149373.84|Rejected
7640|632|50|35|21|1|23815.14|Pending
82764|168|43|87|47|3|414380.98|Approved
71312|538|30|46|22|1|448347.53|Rejected
13139|236|2|48|29|1|59896.66|Rejected
68690|227|4|20|39|1|407374.55|Approved
43615|1082|24|59|7|1|443254.58|Rejected
48167|1636|47|11|26|1|452608.23|Rejected
49217|1202|20|28|32|2|451056.04|Rejected
92712|1796|38|46|11|1|30843.25|Approved
91740|535|23|77|33|2|487411.05|Approved
96012|94|7|33|27|1|464506.74|Approved
81593|645|48|57|2|2|338242.83|Rejected
45165|339|17|15|29|2|256286.09|Rejected
71123|910|26|63|43|3|475582.45|Rejected
28033|1533|24|22|47|1|9291.56|Rejected
95515|9|36|56|13|3|299883.35|Rejected
66539|482|5|41|9|3|480029.83|Pending
26960|684|2|91|30|1|147505.95|Pending
29624|628|29|90|38|2|275118.03|Rejected
17690|1457|33|10|42|2|21466.99|Pending
22340|403|28|55|9|1|266885.41|Pending
75008|1091|19|77|20|3|305805.6|Approved
38658|1470|1|9|19|3|168337.03|Approved
15346|151|22|55|45|2|434602.06|Pending
27099|631|46|60|3|1|341840.1|Rejected
51538|329|4|98|48|2|427632.28|Pending
87130|1088|49|28|5|3|407820.32|Approved
51806|1538|26|15|14|2|408234.38|Pending
1291|860|42|11|47|1|498270.36|Rejected
26767|1369|7|6|18|2|210095.21|Pending
32094|918|9|60|9|2|39772.0|Approved
88569|387|38|77|35|1|290721.82|Approved
71381|1785|24|67|35|2|432603.04|Pending
21706|255|41|39|46|1|444301.79|Approved
840|847|15|35|43|3|330884.84|Rejected
71103|1656|1|30|35|3|272393.04|Approved
63289|689|4|39|10|3|494767.13|Pending
16298|1791|20|57|12|2|436611.49|Approved
54525|1732|31|13|7|3|426902.22|Approved
38135|795|11|4|29|1|162353.98|Approved
71000|931|35|72|11|2|128917.98|Approved
99436|1410|3|63|9|1|329167.34|Approved
33559|807|47|91|42|1|356565.22|Approved
80649|1057|11|83|24|1|412308.83|Pending
78181|827|50|60|36|2|28391.78|Pending
54153|849|39|1|10|2|141160.83|Approved
65415|855|28|76|22|3|127542.8|Approved
44526|1114|11|27|35|1|311002.18|Rejected
62893|505|33|93|42|2|451538.5|Pending
49872|974|46|96|11|2|315830.05|Approved
94858|359|45|14|40|2|145635.85|Pending
96845|471|40|68|10|1|31983.94|Approved
96354|1226|35|40|41|1|345898.28|Approved
769|1732|11|73|49|3|63554.88|Pending
64063|848|20|5|34|1|346093.46|Pending
82829|999|25|75|39|1|27431.34|Approved
4196|702|31|19|20|2|471936.03|Approved
9129|166|49|48|46|3|39647.07|Pending
36939|342|11|55|49|1|336908.22|Approved
68189|1696|44|15|50|2|81746.28|Approved
43919|730|4|87|2|2|17486.74|Pending
63618|751|3|62|30|1|284848.41|Pending
55373|1610|17|80|47|3|49565.0|Pending
22082|1110|22|53|8|1|57181.46|Pending
44215|1665|6|6|12|3|53663.24|Rejected
88811|616|30|31|39|1|454288.65|Approved
47955|1257|2|84|32|3|161985.82|Approved
57755|86|24|37|32|3|481662.94|Pending
78005|1204|7|24|27|1|158416.2|Approved
70439|93|1|93|34|1|145589.95|Pending
69664|1188|21|18|10|2|284118.27|Rejected
17387|1652|20|24|23|3|63036.7|Rejected
25645|818|41|46|50|1|273609.92|Rejected
53817|40|7|27|19|2|43607.42|Approved
98851|1767|48|99|45|3|317098.16|Rejected
89689|1274|29|69|10|2|402569.93|Rejected
47472|1819|42|24|17|2|118871.52|Approved
20803|1556|2|62|10|3|336332.05|Rejected
41846|257|28|87|9|2|315261.8|Pending
62321|766|26|15|36|2|398831.27|Rejected
68791|580|2|61|22|2|391253.0|Rejected
75150|809|27|96|11|1|33607.71|Pending
40012|1505|38|4|16|2|193112.45|Pending
22728|361|3|36|21|1|498300.35|Rejected
80466|1084|40|60|5|2|338040.66|Approved
36|1220|5|31|3|3|239973.51|Pending
76553|1330|31|66|23|2|150567.45|Rejected
38150|1247|45|66|47|2|451506.38|Pending
30467|631|10|34|19|1|71548.58|Approved
47578|951|21|40|24|2|107235.7|Pending
2909|1656|45|51|14|3|6040.41|Approved
29852|1264|32|62|17|1|380044.71|Pending
50221|388|25|28|42|1|138231.7|Pending
1909|434|33|37|30|2|323128.9|Approved
31488|799|3|82|15|1|347432.71|Approved
32837|393|43|72|5|3|196561.24|Approved
15648|561|38|41|38|1|180659.82|Rejected
27045|1082|24|89|37|3|235896.4|Rejected
94517|266|11|85|32|1|139667.17|Rejected
74764|41|19|48|33|2|487767.25|Rejected
38851|1120|48|77|11|2|270527.38|Pending
21833|1368|15|95|4|2|59155.79|Approved
33578|1320|29|59|48|2|432125.22|Rejected
4295|1182|18|99|16|3|266612.79|Rejected
21479|273|37|51|41|1|473370.28|Rejected
86105|464|48|81|7|1|458800.24|Approved
50150|327|42|100|3|1|288109.22|Pending
49919|1080|29|48|17|3|342169.63|Approved
88144|838|48|31|17|2|421471.57|Rejected
22229|1125|10|71|6|2|7734.84|Pending
5605|472|25|80|14|1|20228.7|Rejected
65115|322|13|28|10|1|157209.56|Rejected
62694|1314|35|19|10|3|92215.85|Pending
78008|668|27|88|14|3|277297.0|Approved
43057|574|5|30|16|1|216735.94|Rejected
8903|1028|46|74|33|2|353060.56|Approved
30509|1692|21|97|1|2|156091.82|Pending
53034|1532|17|33|8|3|140516.8|Pending
31176|1609|36|57|32|2|492238.0|Pending
37861|466|44|27|45|3|117144.79|Approved
79300|1742|20|96|7|3|235417.11|Pending
91720|614|39|35|33|2|22621.07|Approved
48900|1203|10|27|38|1|246133.9|Rejected
95772|1175|29|47|37|3|323027.65|Approved
27036|957|32|87|46|2|313724.17|Approved
54997|1744|43|85|41|3|33981.02|Rejected
2840|132|47|18|6|3|266439.49|Rejected
70781|1810|46|46|36|1|193916.05|Pending
16109|735|43|58|6|2|33383.73|Rejected
46430|1458|29|8|35|3|241212.35|Pending
72025|125|50|88|43|3|250187.71|Approved
29044|462|7|54|46|2|159310.75|Rejected
36119|857|30|40|39|1|399761.39|Approved
60163|1810|1|93|27|3|57622.71|Approved
514|929|35|35|47|1|285633.0|Rejected
92683|754|16|63|48|1|79994.39|Rejected
85735|1540|11|69|25|2|52956.04|Rejected
59695|1764|45|23|21|2|330824.85|Approved
47219|621|25|40|18|1|81989.15|Pending
82086|1196|41|74|46|3|277273.51|Approved
35688|1129|27|45|17|2|189358.1|Approved
80346|434|27|60|3|2|483817.18|Approved
12211|947|43|76|23|1|394992.23|Pending
13705|1651|17|59|46|3|173339.6|Approved
85949|612|40|9|42|2|294738.17|Approved
10189|874|28|80|13|2|282600.95|Approved
47913|731|14|37|29|1|220311.71|Pending
50227|1240|24|64|12|3|311034.92|Approved
90426|63|45|84|7|3|67555.56|Approved
73736|227|23|54|46|3|143384.9|Rejected
62227|448|36|66|45|3|26101.46|Pending
3733|1200|18|63|18|2|178437.67|Approved
66649|677|50|73|46|1|367130.45|Approved
95999|603|49|64|34|1|155423.41|Pending
93831|890|15|8|21|2|206940.58|Rejected
5070|515|33|62|35|2|437169.12|Approved
2760|1602|7|49|48|3|93002.47|Approved
39280|1524|31|75|36|3|436395.54|Approved
94677|560|6|46|23|1|286946.77|Approved
98545|1715|44|35|11|2|112931.94|Pending
21272|1742|1|17|6|3|79654.93|Pending
80672|883|28|61|32|2|108197.11|Approved
80170|1097|20|34|44|3|171761.2|Approved
45043|1461|14|16|46|1|114600.35|Approved
25896|1636|8|73|40|3|488881.0|Approved
76937|898|11|94|31|2|180638.59|Approved
51501|1501|11|88|33|3|274494.42|Approved
85350|1453|30|48|6|2|404195.56|Pending
99007|1598|21|62|21|1|407559.41|Rejected
4824|620|2|9|2|3|194862.78|Approved
51975|785|43|20|24|2|123576.94|Pending
88401|1684|15|5|29|3|36406.72|Approved
80231|1610|24|44|33|2|123359.28|Rejected
66219|1168|49|87|28|3|374545.66|Approved
71439|536|17|61|45|2|407488.22|Rejected
20812|1393|3|31|28|3|41223.34|Pending
392|502|43|9|40|2|206158.0|Rejected
83224|683|1|75|10|2|121343.94|Approved
91538|271|1|54|17|1|483154.97|Rejected
72364|375|46|89|39|1|174618.09|Approved
13310|318|39|39|18|1|248257.02|Rejected
21163|656|43|18|36|3|427848.7|Rejected
9888|1549|45|95|39|2|386065.57|Pending
82527|1261|1|88|32|3|253996.21|Pending
81512|1661|36|15|20|3|488347.57|Approved
23966|1054|29|55|12|1|8545.71|Pending
80990|1491|1|10|46|3|49566.3|Pending
94093|208|34|94|20|2|24009.82|Pending
51961|571|22|19|49|2|126218.43|Pending
96857|1480|2|27|17|3|6415.8|Approved
61966|1776|40|25|4|3|85592.45|Rejected
15992|372|6|97|14|2|278856.92|Approved
93642|1300|20|56|33|1|355917.18|Pending
68150|1180|26|59|46|1|407819.27|Rejected
20036|1094|7|61|47|3|14242.88|Rejected
2566|747|20|84|40|2|464623.02|Approved
82520|1409|29|9|45|3|283231.1|Approved
82418|1702|26|63|21|1|144458.36|Approved
27027|25|5|29|9|3|39607.39|Rejected
76546|1364|23|43|42|3|424947.06|Rejected
21058|1499|41|75|33|1|473398.63|Rejected
44123|1587|24|6|34|2|238468.9|Pending
50508|95|38|78|25|1|381508.07|Approved
26510|474|25|55|21|1|88264.37|Pending
15568|742|49|54|11|3|143296.75|Pending
55475|155|34|8|32|1|183472.98|Approved
64505|560|28|32|38|3|115344.12|Rejected
82919|1533|42|9|41|3|315923.75|Rejected
60186|1046|48|32|13|3|369041.13|Approved
98828|184|10|2|38|2|220292.27|Rejected
91884|1480|1|42|37|3|415177.61|Approved
5482|579|38|15|29|3|130180.24|Pending
77059|1406|18|40|33|1|70708.3|Approved
24505|478|23|16|24|3|43914.57|Pending
34632|200|29|95|35|2|358144.96|Rejected
30469|8|3|53|38|3|413762.69|Pending
14473|806|2|4|40|3|454829.26|Rejected
28519|114|11|22|24|3|153441.61|Approved
92232|185|35|59|14|1|435558.12|Pending
25352|396|29|54|39|1|178949.76|Rejected
19173|600|8|62|47|2|139933.29|Rejected
9522|466|16|48|48|3|320788.12|Rejected
64992|733|36|42|20|1|322559.26|Rejected
96323|1368|6|67|43|2|339366.34|Rejected
21609|1758|18|16|12|3|354612.57|Approved
77930|1242|20|27|33|3|287292.73|Rejected
24463|1598|17|42|50|2|200963.31|Approved
62010|488|2|89|16|1|158570.04|Rejected
69057|1758|49|5|36|2|465441.85|Approved
8022|93|20|36|31|2|418936.78|Approved
99068|784|48|32|5|2|106019.94|Rejected
81793|953|35|35|35|2|376234.8|Pending
56230|849|19|45|11|2|104931.55|Rejected
52383|299|34|69|45|2|444740.68|Pending
83792|508|21|13|44|1|343737.36|Rejected
21560|46|7|11|13|1|487655.38|Pending
77579|158|30|38|50|3|87957.27|Approved
10739|885|43|75|29|2|163399.6|Rejected
37784|957|32|18|1|2|401041.93|Approved
12631|925|9|63|15|3|84050.26|Pending
89785|399|14|6|42|3|84179.39|Pending
77146|1685|48|66|11|3|378971.45|Rejected
78135|357|41|57|9|3|138912.16|Rejected
49932|843|13|79|33|3|444894.3|Pending
50886|1615|30|36|32|2|299070.73|Pending
22031|406|12|42|50|3|19187.03|Rejected
56516|204|44|96|5|1|319018.49|Approved
59802|1278|42|68|20|3|364169.03|Pending
86034|1381|7|54|33|3|363375.6|Approved
91063|336|21|67|1|2|456489.29|Pending
80474|1358|44|64|30|1|480700.19|Pending
43235|796|32|2|31|3|150976.18|Approved
62845|978|14|35|38|2|82934.91|Approved
8730|1536|25|7|27|3|10322.66|Rejected
66394|917|10|45|40|3|116552.22|Rejected
14995|312|1|77|2|2|284656.14|Pending
72347|15|42|8|11|2|420449.12|Rejected
6773|1471|17|88|46|1|417717.74|Approved
54837|454|18|6|44|3|128416.32|Rejected
25393|982|27|54|45|3|279325.64|Approved
75221|663|33|17|37|1|296152.61|Pending
56527|1311|45|32|26|3|82852.86|Pending
38036|197|48|3|7|3|181239.07|Approved
25527|480|43|5|33|1|364993.02|Pending
29915|300|47|24|13|3|298136.62|Pending
91421|1142|19|96|16|3|470386.71|Pending
85366|1807|36|93|26|2|482737.88|Approved
29848|800|18|91|42|1|328511.67|Rejected
75250|1733|9|53|28|2|384088.17|Rejected
22326|1201|36|81|11|1|340291.39|Approved
50523|758|13|36|13|3|350369.01|Rejected
35583|847|10|32|14|3|234906.64|Rejected
60829|1709|32|49|15|3|283717.39|Pending
57352|1595|45|44|29|1|242396.66|Approved
60111|270|23|93|46|1|101421.12|Pending
46443|1254|6|37|11|2|410981.84|Pending
80169|1473|48|50|18|3|499797.38|Rejected
42825|730|12|71|31|2|30330.57|Rejected
22688|432|25|48|45|1|88588.15|Approved
86824|571|40|54|26|3|396535.27|Approved
11398|674|22|24|21|2|471340.81|Approved
42382|278|11|71|29|3|260828.66|Approved
6220|1272|4|79|33|3|139480.8|Pending
64838|1742|7|81|14|1|397994.63|Approved
84029|857|12|19|50|1|71049.54|Approved
6387|1539|48|96|24|3|472267.54|Rejected
94013|1084|13|16|20|1|289685.88|Rejected
21148|1615|48|6|10|3|227756.98|Approved
58604|99|45|64|45|2|51231.93|Approved
20748|944|31|78|47|3|415589.54|Approved
17806|1699|50|79|36|3|62683.46|Rejected
95012|1535|39|62|46|2|189628.88|Approved
25813|257|7|84|14|1|426492.31|Rejected
30618|339|34|90|34|2|76794.95|Pending
24561|223|13|100|1|3|100118.33|Pending
20315|332|11|70|43|1|432143.03|Pending
79947|1522|37|64|22|1|492566.43|Pending
90608|774|41|61|35|1|429699.82|Rejected
93122|952|47|52|16|3|122703.94|Pending
46196|294|41|47|36|1|71005.92|Approved
44203|1236|13|58|24|1|69616.82|Pending
95414|1791|12|30|21|3|187558.66|Approved
60655|700|49|21|14|3|171623.85|Pending
43518|1248|30|93|48|3|30906.03|Pending
31811|1691|8|28|45|1|188750.66|Pending
95108|78|1|89|48|2|89842.67|Pending
20510|1241|46|52|39|3|115367.07|Pending
73519|588|45|22|20|2|177716.17|Pending
2691|653|9|29|4|3|446094.97|Pending
81228|297|15|52|33|2|318977.73|Rejected
57363|1544|26|76|28|1|224896.05|Pending
37408|1717|8|16|43|3|227201.68|Approved
56127|707|36|90|34|1|139920.84|Approved
39429|1748|31|84|31|2|439899.19|Approved
80356|1685|34|72|10|1|477864.6|Approved
29189|1058|31|91|38|3|384203.38|Rejected
64015|18|10|38|18|2|426396.97|Approved
48547|1075|6|23|35|3|231095.73|Approved
15801|1523|46|54|6|2|491831.7|Rejected
63294|1207|31|67|14|2|403949.34|Approved
37758|195|13|46|38|2|264771.41|Pending
80338|842|14|33|47|2|232527.28|Pending
88228|1539|28|9|33|2|172123.3|Approved
5931|638|2|22|47|3|363296.6|Pending
47585|701|35|82|17|2|471128.37|Approved
54419|877|22|3|23|1|342432.42|Pending
62877|1173|25|41|27|3|475952.04|Pending
34582|1104|19|66|7|1|401372.38|Pending
70058|307|3|74|17|2|48646.74|Approved
44529|1157|41|60|10|1|185343.06|Approved
37411|920|45|35|13|1|364554.97|Pending
12236|899|26|11|9|3|104589.49|Pending
18682|749|32|61|27|2|445077.86|Approved
85902|1717|43|76|35|2|75016.97|Approved
98896|31|10|83|1|1|19062.73|Approved
41285|35|20|52|16|2|347602.79|Approved
1612|224|29|54|17|2|261753.8|Approved
99692|1380|15|42|24|1|397295.01|Rejected
15483|191|50|70|14|2|59245.13|Rejected
41492|968|24|22|29|2|232827.67|Approved
17758|1578|28|58|23|3|193137.78|Approved
88439|487|24|54|44|1|39496.64|Rejected
29672|1159|28|49|38|2|359450.19|Rejected
68091|801|38|25|42|1|179464.27|Pending
79383|1488|33|61|22|2|498081.85|Pending
89080|467|35|30|46|1|301435.94|Pending
86762|1453|21|75|25|2|55555.11|Rejected
65016|730|34|41|25|2|161493.58|Rejected
31199|914|14|3|43|1|404484.91|Rejected
24169|221|42|71|20|2|200332.23|Pending
43089|1141|34|67|5|1|441524.55|Pending
82016|1655|14|22|4|2|357128.82|Pending
66928|1711|29|94|16|1|420169.44|Pending
2938|974|15|36|36|1|329787.39|Approved
10956|269|20|66|34|3|495298.84|Pending
22267|273|25|89|32|2|115804.8|Pending
74677|1791|3|44|13|3|289896.11|Approved
29599|667|42|93|44|3|432069.42|Approved
23643|1354|29|100|2|3|333518.07|Pending
68133|888|16|93|9|1|440105.4|Approved
36200|320|29|27|9|2|47686.8|Rejected
52312|1667|18|62|5|1|143558.88|Approved
35254|251|3|16|34|3|166552.21|Pending
56166|1151|44|18|4|2|415268.41|Pending
51269|834|23|49|46|1|304865.65|Rejected
87742|1598|13|9|25|2|451908.07|Rejected
74741|687|8|50|35|1|125132.28|Pending
54079|1444|38|47|12|2|83541.36|Rejected
22158|158|1|29|35|1|467729.95|Rejected
65952|1705|39|80|25|1|127365.9|Pending
70574|1318|22|32|10|1|16520.16|Pending
97125|1591|38|72|18|1|143662.5|Approved
62705|1295|12|79|14|3|270759.97|Pending
61442|1410|4|56|25|1|357537.48|Approved
30134|718|38|68|44|2|410189.56|Rejected
66814|671|13|32|31|2|192339.39|Rejected
68261|1456|13|35|25|2|214699.57|Approved
57512|55|19|34|16|2|449890.0|Approved
87339|77|6|81|16|2|237761.13|Approved
5425|547|20|46|4|2|454179.11|Approved
91962|407|48|6|9|2|494833.97|Pending
53850|18|31|7|8|1|40562.62|Pending
46057|404|28|73|20|3|114331.99|Rejected
76052|699|18|14|14|3|489682.22|Approved
22826|1454|10|97|4|1|452619.96|Approved
8027|389|8|12|16|1|268867.44|Rejected
95253|1715|45|52|44|3|10027.96|Rejected
74059|1016|27|98|30|2|446976.4|Pending
76382|1013|45|59|34|2|264013.16|Pending
46262|978|29|6|29|3|382399.79|Rejected
88142|322|16|40|20|2|143577.67|Rejected
78940|1023|44|29|30|3|220004.88|Approved
21916|1280|34|91|16|2|360347.7|Approved
40880|1322|5|68|47|1|430313.54|Rejected
77309|1773|13|11|29|1|297072.08|Pending
96607|1412|16|32|50|2|97148.39|Pending
28540|1312|22|68|47|2|42572.05|Rejected
88845|1045|10|82|8|1|450899.24|Approved
25860|1125|35|37|45|1|173635.41|Rejected
99927|991|40|18|29|3|352646.09|Pending
31728|1110|4|9|16|1|124901.66|Rejected
90953|38|44|100|39|3|11550.34|Approved
5990|1746|34|1|6|1|59463.7|Rejected
54693|305|1|35|16|2|470011.53|Pending
96136|1509|21|98|6|2|238222.93|Rejected
60418|1418|32|67|18|3|313767.91|Pending
79533|1262|2|47|7|1|142807.07|Approved
2295|1196|8|86|35|1|133713.14|Approved
5237|1794|47|17|38|2|86005.24|Approved
230|154|34|81|33|3|253390.45|Approved
88051|282|4|50|5|2|211835.86|Rejected
52493|1553|13|62|13|2|295781.43|Pending
59351|1096|36|18|22|3|127347.46|Pending
30701|1455|48|10|28|2|291556.47|Approved
96357|823|21|95|7|3|25721.73|Approved
68020|1479|12|24|28|1|322801.89|Pending
10334|1788|35|84|40|3|160432.39|Pending
39180|1823|36|41|4|3|355855.06|Rejected
63131|66|13|67|45|2|329369.91|Rejected
69495|1596|42|10|45|1|379275.71|Pending
12407|18|21|4|24|2|394075.41|Rejected
98106|1353|1|89|33|2|498859.33|Rejected
46253|299|40|75|11|3|482984.18|Pending
63880|728|11|73|29|2|400011.31|Approved
30887|1041|42|4|9|2|219085.5|Pending
945|1149|32|88|45|3|29163.51|Approved
68652|1201|25|27|21|1|327750.39|Approved
70180|755|16|4|19|3|457444.32|Pending
49663|668|36|88|18|1|334195.7|Approved
86392|1405|46|74|16|3|159032.87|Rejected
27955|1208|21|52|31|2|476584.41|Approved
17074|199|39|28|48|2|265639.03|Pending
12102|762|24|21|48|2|198042.02|Approved
65179|185|42|63|2|3|155567.37|Pending
57627|754|19|34|9|1|310227.01|Rejected
67880|171|30|26|34|3|49387.39|Approved
67211|851|50|50|37|1|67034.52|Rejected
50840|1115|21|94|6|3|98717.57|Pending
58727|686|12|63|14|3|238177.78|Approved
90645|323|38|50|26|3|46499.61|Pending
9846|1533|40|27|22|3|365766.22|Pending
18337|1775|39|31|44|3|202436.33|Rejected
31771|1707|43|82|1|3|158222.92|Pending
87892|236|50|39|35|3|131509.33|Approved
39749|666|28|49|43|3|262586.15|Rejected
93100|1565|45|96|19|3|368497.81|Approved
53201|1427|5|89|28|1|470324.69|Approved
36954|749|12|27|50|2|496345.54|Approved
85865|1827|21|68|12|3|260232.26|Approved
90469|80|3|80|46|2|69359.2|Pending
70661|78|33|17|49|3|11054.28|Pending
65577|548|29|10|27|1|9840.0|Pending
64453|433|37|56|17|2|493889.42|Pending
70728|103|36|93|46|2|316127.61|Approved
90851|978|16|100|36|3|276177.63|Rejected
75642|997|33|25|27|1|209334.25|Pending
39331|107|30|86|31|2|73289.97|Pending
84055|647|32|38|16|2|134741.58|Approved
31315|1184|49|34|9|3|352185.8|Approved
66716|1632|36|96|26|2|433417.81|Pending
96422|957|22|70|22|2|482200.19|Pending
97451|1145|4|4|19|3|445365.6|Approved
61165|774|43|26|39|2|160704.95|Pending
70028|1472|24|58|39|2|425784.02|Pending
2832|8|34|84|34|2|401360.03|Rejected
79536|1412|14|5|32|3|441357.83|Pending
66351|1603|30|41|49|1|93656.21|Approved
