investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
96506|1518|5|49|43|3|420291.56|7406.57
83553|1692|2|57|27|1|129509.98|3199.25
40944|916|5|39|19|3|227290.96|2689.31
547|235|2|5|12|3|233767.54|2921.18
65139|1537|5|22|9|3|102984.21|10263.69
37446|1486|3|62|9|3|280361.16|-2313.31
93862|377|5|69|25|3|965066.11|3904.74
77159|1539|1|97|47|1|572167.03|2710.41
46869|1234|5|85|41|1|102035.69|8054.25
54855|784|4|69|11|1|634631.91|3321.06
29531|173|3|43|23|3|322840.75|-1039.16
37314|1354|5|12|47|2|250257.23|14869.74
12688|420|1|20|44|1|3949.98|3345.91
5123|1210|2|17|16|2|447391.82|10994.7
22805|682|3|19|20|1|50316.52|-2517.01
43512|751|5|54|30|3|637046.48|7683.42
69267|927|3|84|44|1|495530.94|7525.65
74153|1079|2|2|2|1|766835.27|1155.6
97483|121|4|71|48|2|954914.46|13585.99
53253|36|1|60|33|3|864894.39|9246.76
76726|599|3|9|24|1|892354.32|1832.69
77102|36|3|45|24|1|992968.01|1050.18
76460|1569|4|35|3|1|802595.23|-2436.02
92421|1602|1|65|31|1|80382.54|5672.81
70668|1553|3|88|17|2|495481.15|1525.65
99014|1519|4|12|26|2|613732.94|5811.47
61303|1521|1|12|9|2|302499.52|14004.99
91963|1154|2|90|5|1|711669.3|3960.02
76618|1001|2|9|12|1|167610.13|-1950.84
83779|274|5|60|1|2|137288.26|6783.19
26339|1521|2|46|42|3|597148.6|9333.25
53252|406|3|37|47|2|931907.92|7444.28
30344|307|2|40|8|2|953177.31|5472.07
15154|1407|5|94|42|3|82531.16|6585.71
22959|893|1|39|6|3|671857.04|6424.44
35595|231|5|86|3|3|184134.37|10046.68
5781|115|2|11|36|1|53572.33|-1540.6
96204|1436|2|73|21|1|398118.1|2299.49
54463|1596|4|34|34|2|97501.14|6208.91
21690|1696|2|54|9|2|181427.11|12698.54
17650|542|1|76|18|3|40438.96|6043.79
81618|1089|4|27|30|1|228800.69|9279.07
25320|194|4|30|22|3|168212.76|-3692.4
6715|305|2|42|3|2|433898.08|12537.8
29376|760|4|37|28|1|704686.55|12376.53
39200|1711|3|73|31|2|452391.1|-1728.0
73276|612|2|93|19|2|433036.65|11376.26
91769|1480|2|47|44|2|705255.93|-4779.69
19268|792|2|42|47|1|319529.01|9082.51
12070|698|4|86|24|2|335112.11|-4874.34
33499|1326|4|10|19|2|965529.08|10204.26
16480|449|2|94|39|1|616821.12|9480.09
66328|683|2|1|13|2|24589.61|14612.13
7451|431|2|31|41|2|606028.02|-2802.55
64136|485|3|22|50|2|346702.2|1596.96
42570|1483|4|95|47|3|829849.09|12827.91
41665|1672|4|85|29|2|504025.11|5622.55
15725|834|2|49|13|2|183316.32|10121.27
75156|996|2|41|34|2|434946.12|2186.33
3816|764|3|24|48|1|434761.13|519.71
69934|1781|4|51|34|2|864685.91|9837.66
38699|1246|2|22|17|3|550072.75|-3608.21
24174|1374|5|5|12|3|592567.64|4732.0
76461|700|3|51|28|3|64812.12|9847.78
86424|1072|1|88|40|1|748532.76|596.01
80970|364|3|24|11|3|192148.97|2824.67
98854|647|1|33|3|1|642827.06|5070.54
46818|543|1|56|8|1|339784.94|1380.22
12384|401|1|6|33|2|555825.13|3576.0
66450|1250|2|91|28|2|582135.45|-1002.1
9354|611|3|72|37|1|154847.28|2824.33
77554|815|4|86|19|3|34422.55|1800.55
81343|470|1|32|28|3|972187.72|1106.49
5025|1324|4|77|25|1|64084.77|-4215.66
88147|1009|3|28|31|3|290682.68|11805.62
51916|1025|4|92|49|1|658572.96|6874.64
74623|661|2|77|14|3|424183.29|71.65
72298|1388|3|88|43|1|87623.51|9343.54
95771|1080|5|96|31|3|418161.69|-913.24
33334|747|4|75|45|2|362634.2|4461.08
3475|1366|1|83|40|2|907828.3|-2693.37
10370|1638|3|54|17|3|436732.4|9267.44
57404|855|5|12|24|1|907367.52|11430.56
16772|599|3|91|34|2|326382.95|8057.49
66496|1697|1|34|4|1|964803.62|-3969.95
57286|1710|2|39|8|3|224803.13|5981.35
2668|421|2|58|35|2|622980.62|4184.63
55788|606|4|59|1|3|690000.93|13695.05
77806|712|3|90|11|2|400668.49|11753.32
6728|1346|4|10|38|3|125914.42|5749.91
27967|117|3|83|41|3|170452.09|2721.76
25643|1177|3|86|45|3|705028.87|-1890.43
1310|194|4|32|24|1|50137.32|-1445.56
71440|1687|2|92|20|1|851118.61|-1586.8
44263|1560|5|50|34|2|29843.9|-3418.21
46288|822|2|4|34|2|682514.39|5674.27
64758|763|3|4|46|2|897001.02|14226.28
6065|476|2|35|45|1|799760.82|9752.12
78085|893|4|14|41|2|422086.24|-3521.24
14999|579|2|6|24|1|385618.64|3962.24
31915|1637|3|54|11|2|635674.13|1695.99
54926|1336|2|59|19|2|507191.34|6439.15
76386|1208|1|57|50|3|892976.89|-2102.22
46813|773|3|22|34|1|362527.37|-2112.0
64512|724|1|4|9|1|175985.89|-1519.69
16319|1079|4|2|38|2|145246.59|10548.16
4499|118|4|3|43|2|191346.77|8415.48
47331|1485|2|88|31|3|664835.34|13667.82
58770|985|4|70|23|1|451724.35|11280.57
79869|126|3|27|1|2|399647.47|11648.68
55502|423|5|19|13|1|814835.52|13444.64
66309|1313|4|87|43|3|200366.12|8635.38
90771|1155|1|79|5|2|952801.28|12171.63
81059|64|2|75|8|3|858559.21|-3786.68
76728|1413|3|15|43|2|43391.38|2324.67
80156|1507|5|36|49|1|357354.1|2136.79
91519|85|2|93|26|3|504004.2|5705.97
25482|544|2|58|4|1|416009.11|7809.08
19812|1453|2|54|8|1|589996.59|14153.37
27338|108|5|86|21|1|271541.12|-2385.09
81464|1330|1|1|9|1|774645.21|2936.81
76599|843|2|5|35|3|62888.81|2233.46
4955|1702|1|31|41|2|530227.99|3949.08
4659|1390|5|95|20|1|18701.83|7582.89
93877|1547|5|44|19|1|48690.36|4624.06
88338|1500|5|89|46|2|740133.44|-818.05
45361|16|5|32|5|1|23254.03|-4170.45
22669|1540|5|16|14|2|524057.49|2212.68
38292|1678|2|29|41|1|285274.18|4065.59
28038|1483|1|76|25|1|784047.3|10424.7
81702|1251|3|6|44|1|420476.62|2560.17
27840|1347|4|43|25|1|316181.19|6006.6
23948|302|5|4|18|3|720392.91|6401.61
117|567|4|27|32|2|413446.66|9170.74
88399|1442|2|30|36|3|712912.01|-2685.5
25377|816|5|14|16|2|701821.03|4410.4
73340|592|1|14|17|3|781081.99|-4227.33
98857|353|4|84|44|3|809004.56|-4363.58
43283|503|4|90|5|2|384338.27|7128.84
32088|868|1|42|34|3|377205.91|4443.05
29253|26|5|28|2|3|574218.04|2834.06
26579|554|1|84|44|3|395798.15|-4313.37
43843|660|3|63|26|1|268344.6|-2673.07
94363|1023|4|75|5|2|635576.37|10401.15
52972|1429|1|50|6|1|46620.52|5869.08
55299|562|5|43|44|2|552950.51|842.71
30553|166|4|80|34|3|944744.78|6761.51
98998|1471|1|68|49|2|418633.67|14106.11
16435|887|5|99|7|1|400015.52|13713.91
6055|403|2|77|44|1|994191.45|1698.63
92875|1283|3|8|3|2|827637.15|10907.54
34758|844|4|61|47|3|814361.76|8118.62
5078|2|5|53|48|3|823805.46|7011.38
7875|1352|1|100|2|1|424970.88|-3139.64
83646|1602|5|92|49|2|215774.7|5172.46
61874|707|4|24|5|3|808435.78|10557.44
58377|92|5|56|32|2|561425.99|-3645.0
11174|1083|3|75|39|2|253973.86|4315.84
60933|1591|2|3|31|3|62349.71|2966.76
42397|103|2|35|42|3|775356.57|8112.95
74783|782|2|83|2|2|321062.75|-939.67
62295|849|3|8|44|2|407690.58|-802.89
62722|1068|2|70|11|2|610497.24|4241.78
10552|1062|1|19|46|3|321035.13|13399.42
16557|628|5|46|21|1|184388.25|4657.64
33616|417|2|34|1|1|817766.56|-1569.42
92237|1110|1|72|13|2|998653.63|11192.44
27774|1233|1|86|15|3|366737.12|-1247.92
33311|1476|2|77|12|2|721618.2|-2607.71
38351|949|5|23|49|1|865255.79|14674.46
38529|1808|2|50|20|3|98941.71|14585.61
21008|1047|4|73|10|2|6374.44|9070.32
99052|1382|5|50|35|1|127106.48|12559.01
56776|1298|5|35|49|1|315954.24|2258.59
44782|879|2|62|43|1|450344.58|9913.76
66911|1351|3|64|18|2|825778.79|7763.5
45486|1586|2|51|39|1|25531.65|-4832.16
56352|1133|4|39|20|2|519237.01|14946.28
28075|211|1|18|33|2|187890.93|14935.17
61327|1668|3|52|12|1|899088.69|9478.38
86605|1148|5|46|18|3|253287.47|12073.33
73399|1030|1|80|47|1|982783.29|7898.37
20541|1535|3|44|9|2|960244.7|12718.42
34989|861|1|51|20|2|944577.65|6001.4
48854|197|4|6|19|1|577563.8|5656.49
78116|896|4|91|26|2|703535.79|9576.89
29721|429|1|68|27|1|586458.83|13140.63
83606|760|2|86|19|1|173063.77|12061.42
84364|1076|4|24|48|1|439656.81|11091.34
54195|1479|5|61|35|3|377279.51|3754.53
55861|588|3|23|48|1|327582.85|2066.45
50656|1206|3|80|11|3|222376.82|12793.88
92343|987|1|73|12|3|921625.09|9791.84
12131|449|5|78|4|2|559700.39|3775.21
52816|1715|1|33|12|1|690758.86|3272.99
23434|598|1|48|6|3|568303.95|10584.1
63700|1192|3|10|35|3|61112.17|3629.51
58500|1322|2|27|4|3|117896.31|-3232.3
45003|875|1|1|29|2|462440.76|-3626.32
70906|189|5|59|29|1|990646.99|5435.5
17812|932|5|42|9|3|110517.04|1688.53
89900|527|2|23|33|2|313326.67|14447.18
23473|1809|2|52|9|1|578933.46|5742.62
47888|84|3|79|36|1|334195.26|6507.66
23393|1253|4|45|21|2|262750.07|2525.26
81438|1594|4|90|37|2|143760.52|6212.37
86080|466|5|94|22|1|38856.12|14473.69
40168|406|5|40|46|3|175833.96|571.98
80847|352|1|9|8|2|527281.51|14779.55
86155|1392|5|78|46|2|733045.42|9991.65
58212|136|5|8|43|3|505476.34|12719.67
63723|112|3|27|13|1|211005.11|-23.91
12978|1825|4|64|3|1|979077.07|14168.37
17334|661|2|20|20|2|298648.95|10040.9
91432|1724|4|25|41|1|664661.6|12123.34
28655|1599|3|36|13|2|380576.33|10347.17
42103|1487|2|64|13|1|107502.29|5276.91
39935|602|5|82|13|1|590355.88|14115.79
15998|1819|2|94|43|1|595698.57|-633.28
33184|1643|5|80|2|1|835565.02|12136.58
91692|917|3|36|17|1|312063.9|9502.84
24556|203|3|43|32|2|218982.07|8174.02
18267|1435|1|62|44|1|203095.54|-3657.95
86191|83|1|26|33|2|640430.66|14104.28
81733|1775|2|16|31|2|83289.95|3657.6
7905|965|3|93|1|3|635083.4|11911.13
30524|364|4|79|2|3|506675.08|14407.47
36861|1037|5|37|9|3|945305.71|9024.26
12113|268|1|60|49|2|133560.57|4050.96
37729|205|1|42|42|3|644459.11|7517.23
47206|1068|4|86|6|2|584704.01|9263.07
82883|283|3|97|31|2|946883.53|10163.06
36417|843|5|67|19|3|803139.38|4761.82
65882|685|3|11|21|3|23903.0|-3997.58
4667|236|3|52|25|3|684729.94|12823.35
13085|288|1|9|18|1|777897.89|4655.13
90161|90|2|61|27|1|761689.71|-523.99
70254|1124|5|66|8|2|164291.83|9809.68
91642|631|3|99|6|2|376249.04|6143.7
10863|581|4|96|37|1|292905.16|9859.53
36155|492|3|88|4|2|890935.38|10321.5
70613|789|1|89|28|1|625325.11|-645.17
98959|400|3|26|46|2|78046.86|651.57
67491|838|2|97|29|3|728602.82|1612.99
86241|927|5|99|34|2|635587.07|333.55
11119|1465|1|5|22|3|156705.24|12676.46
93517|724|1|88|25|3|612421.32|-2718.4
23499|478|2|69|32|3|496888.04|4958.69
52992|31|3|58|23|2|565763.7|-2036.91
13640|461|2|98|2|2|882064.55|-4869.08
18165|1731|2|28|35|3|183486.16|-1361.92
43474|420|3|27|35|1|955967.41|12022.98
70077|451|1|36|39|1|31855.33|-2602.22
28454|1611|3|4|7|3|414812.45|-4923.63
16160|868|4|20|2|1|694337.19|4348.46
15965|1002|5|99|43|3|968436.01|6558.28
10428|883|4|97|36|1|89864.48|9245.75
14248|187|4|49|4|2|188835.02|329.26
8357|1027|5|58|13|2|902131.38|-2819.57
39273|995|4|71|20|2|42709.73|12680.75
86897|849|3|21|3|2|473897.66|-4300.87
82711|1000|3|34|32|3|311426.45|5299.09
5005|714|5|30|39|1|670220.61|-3529.8
83603|681|4|73|48|3|682473.5|1404.71
69781|724|5|95|44|2|306173.91|-3289.48
78790|989|3|23|49|1|554171.63|7083.72
41675|1571|4|80|46|1|793601.74|4109.7
77347|1292|2|70|2|3|590703.86|2277.09
328|1614|2|7|36|3|558662.66|12138.22
22802|923|4|19|25|2|464833.24|-2606.1
34069|659|2|52|13|3|443792.26|9883.65
30064|21|3|67|16|1|916042.8|8026.13
22201|822|5|55|11|3|187762.6|2640.3
22172|1005|1|89|41|1|974918.84|5538.05
27264|692|4|53|12|1|97965.14|10150.1
14816|1517|5|100|15|1|827005.8|-4995.75
90625|177|4|74|49|2|252336.41|225.49
69948|1518|4|100|38|3|869547.94|9602.5
7724|251|3|41|30|1|834192.46|6905.28
31157|1378|4|33|17|3|209292.98|6264.08
35990|637|1|31|46|2|661560.65|-1621.96
65647|1654|5|61|42|2|412946.4|11063.79
51771|442|3|11|21|2|81433.83|12335.72
73516|706|5|40|37|1|307099.31|-4565.04
31410|509|2|99|21|1|114330.21|106.56
22981|1156|1|78|12|3|167483.27|6388.51
38353|1292|3|2|27|1|496883.66|1282.22
76145|887|1|24|21|1|205549.21|6909.93
44373|1058|5|14|32|3|493886.52|1193.19
99069|1137|1|47|12|3|227513.67|4045.83
55514|1482|4|75|33|2|69558.33|14669.58
54757|160|2|65|27|3|13749.45|-4333.51
30015|1531|4|99|45|2|257016.28|13967.45
27417|32|1|68|44|3|959837.15|-4300.45
3863|1395|2|43|11|3|813459.12|5589.59
75065|122|4|83|45|1|86610.5|-4372.9
94309|1035|4|44|43|1|611668.31|14398.32
51764|1184|5|6|10|3|221985.53|3603.98
96077|352|5|55|20|2|878223.16|14880.1
54710|759|5|12|37|3|33181.71|1953.83
32808|484|4|100|25|3|704339.9|1261.16
12114|1769|2|94|13|1|820451.51|14130.09
16613|1190|3|21|14|2|766844.28|13211.87
90440|1675|1|61|12|1|237612.72|10033.16
55921|1134|2|39|16|2|470210.6|11280.96
48965|389|4|31|9|1|372173.26|13114.95
35866|1712|3|67|40|3|799956.07|11979.53
69990|304|5|40|32|1|607179.31|10830.21
91828|919|1|97|35|1|680579.98|4173.56
85245|67|5|100|37|2|527631.9|11699.13
69224|157|1|7|8|1|547472.77|1502.26
27419|508|3|48|26|3|268745.9|-429.2
55794|492|2|20|5|2|100569.36|-3486.95
38541|1327|3|33|50|1|777235.62|-1393.01
91176|1686|1|63|10|3|344549.02|11648.18
76904|908|3|92|12|1|166008.77|-128.65
44150|470|4|94|5|3|101854.08|10153.12
86813|1759|2|1|6|1|298198.85|4744.66
34579|557|2|86|34|3|267383.09|-3519.45
72240|609|2|28|15|2|276724.28|8645.19
79938|1012|1|51|3|1|878794.17|-505.26
70353|954|3|71|28|2|996967.57|2041.48
44329|737|3|80|8|1|129652.79|3448.2
93704|1348|4|10|27|3|127681.71|7670.9
95076|1402|1|71|26|2|767826.81|-3651.81
27768|1402|1|32|46|2|845263.44|8757.41
30041|1318|5|80|40|3|876470.41|10234.44
51498|789|2|6|27|3|55714.11|4408.83
4182|1403|3|29|13|3|705741.22|5359.53
7951|207|1|22|15|3|667006.76|14257.7
51209|1419|3|56|2|1|240589.65|13717.69
63514|1671|1|37|10|2|219103.71|13531.03
94365|238|1|33|29|1|607589.95|-1879.3
84256|844|5|69|20|1|298462.1|6625.84
22049|1182|5|28|12|2|537853.15|-1686.66
11|1505|2|74|39|1|172346.72|-1244.07
25141|1116|3|19|46|3|822288.06|1085.98
41127|686|3|52|38|3|810502.25|11061.04
54368|1172|2|51|48|3|786971.21|7483.19
85370|545|5|23|25|1|410453.77|10441.1
10619|1075|2|22|8|3|260685.04|-1814.38
38653|1620|1|74|33|3|543409.91|3188.58
44304|1729|5|79|13|1|523657.42|-396.26
77873|348|3|85|20|3|264259.81|10104.13
95700|1702|1|37|37|1|531508.88|11562.49
69412|940|3|77|27|3|362233.78|-2782.07
41379|1025|2|2|45|2|42180.93|6668.59
98988|1397|1|24|39|3|620620.83|10053.38
69483|443|4|45|41|2|23555.72|13719.21
38518|650|1|42|33|3|775168.32|10689.64
54008|852|3|69|19|3|755424.84|10570.29
38039|1057|5|20|2|1|782937.64|1424.37
11239|1242|2|30|44|1|862828.64|14687.87
17844|1813|4|97|6|2|725041.49|-751.44
42256|1602|3|66|11|3|840464.95|12964.04
25642|458|3|43|34|1|663096.12|1107.21
48646|1144|3|18|39|3|878608.3|-727.0
13544|1402|4|71|9|1|719456.65|-88.3
64817|203|3|68|31|2|468505.69|-1679.22
4155|931|3|71|23|3|601608.88|12044.64
23895|1232|3|41|6|1|104195.54|14329.33
10065|1395|1|29|21|1|510601.62|10619.66
86371|754|4|29|5|2|644108.08|14082.55
10455|1641|5|5|16|2|620831.42|5864.75
78088|1815|5|30|31|2|188019.64|10569.86
43792|1391|2|57|22|1|300021.92|14890.89
86285|86|3|41|9|1|421705.3|5372.05
88158|634|5|79|28|2|562457.26|4903.28
91669|1672|5|58|43|1|944596.32|2977.13
39651|1299|1|29|23|1|642925.83|8016.54
2961|774|1|90|23|3|355327.7|14875.86
44046|1658|3|10|28|3|668291.64|10868.33
6274|31|3|6|16|1|998305.72|3476.48
13193|924|4|62|34|1|646579.42|11311.3
79918|952|5|87|31|3|24616.47|-4990.47
89849|672|1|11|7|3|734941.9|4756.73
2235|155|3|73|50|3|161880.23|9892.18
36555|509|5|2|9|3|345393.04|12869.76
25069|404|1|4|3|3|221534.19|6507.9
30990|1003|4|78|14|3|746426.75|956.73
39750|533|3|80|43|3|976852.39|14491.82
26627|1532|5|56|1|2|232722.56|933.31
96980|1455|2|67|23|1|176676.04|-4057.71
70858|447|5|14|39|1|171781.84|-2543.36
39306|139|1|4|23|2|930587.27|10216.18
3203|624|5|54|27|2|681679.46|6872.65
88516|1225|5|67|1|1|226851.53|59.24
56132|229|1|51|7|1|926044.35|3450.36
18688|1304|2|90|15|3|82562.17|-2619.44
52078|1073|1|77|20|1|129397.68|9656.59
57387|93|1|10|50|1|779435.55|9187.47
81144|1408|5|59|26|1|9447.1|5684.88
40816|95|4|32|25|3|672286.82|-758.09
5749|1465|3|40|43|3|942668.92|6561.5
51107|27|2|59|43|1|332739.44|8171.0
41057|822|4|23|29|2|383548.97|9545.51
99866|1505|5|75|34|3|825558.48|4645.13
59630|1692|2|58|40|3|339233.49|2079.66
99663|156|4|16|11|3|33719.91|10899.81
53892|226|3|46|46|1|812074.96|13379.84
59736|1259|1|40|33|2|707740.26|-2911.91
76949|336|2|47|10|1|961608.75|2685.34
48658|137|5|66|2|1|17936.47|13415.07
92239|719|4|26|46|1|45369.1|5832.01
18493|1522|2|60|45|1|578266.08|1376.41
35456|119|2|66|25|3|516675.22|13120.35
81891|230|1|10|36|3|598590.62|-4004.26
34174|804|3|20|37|1|996880.08|-1759.47
57683|1079|3|22|41|1|544099.9|1798.2
74167|87|2|18|22|1|528149.6|6322.84
86164|1081|5|56|1|2|921312.02|8216.15
70213|941|4|32|38|1|938405.42|-3859.98
98042|1090|5|43|24|1|81701.11|-3569.11
68449|1392|2|22|50|1|577518.51|9444.56
75449|345|2|87|10|3|383571.29|14811.61
11587|292|1|70|8|1|645624.41|1714.02
34628|861|1|2|20|3|971933.03|13407.65
90477|548|4|84|9|2|2228.44|-985.55
35675|1185|3|49|26|3|199098.99|7026.3
76450|826|5|66|44|3|104963.47|2627.88
97806|1554|1|78|30|2|958071.03|-1269.07
34233|462|1|4|29|2|976676.45|6493.67
17798|282|5|30|16|1|980523.54|2314.52
32931|458|2|31|10|2|461517.84|-4237.74
85267|102|5|85|18|3|331303.88|-1325.99
61448|1783|5|4|42|2|612031.08|12926.92
78319|405|4|31|40|3|157579.39|14418.11
12104|794|1|8|33|3|908513.18|803.57
17778|804|5|41|7|2|851281.48|8147.08
64887|236|1|4|24|3|206800.7|4338.75
97065|756|4|26|47|2|718387.31|9905.01
79049|1279|5|77|5|3|411763.86|11798.18
34008|120|2|25|30|2|145224.67|-4998.38
90154|1313|3|18|25|2|51200.08|-872.22
95766|570|3|82|38|1|402492.27|11631.58
42765|978|3|99|11|3|618668.77|10970.27
71649|145|5|56|32|1|196028.72|2803.79
86748|110|5|3|18|1|727019.91|11768.24
12955|367|2|22|45|2|329935.16|8642.41
11908|500|5|82|41|2|138937.7|10092.62
19763|1580|4|52|4|1|106027.42|13938.99
70420|1594|4|99|24|1|159455.3|-4665.85
9067|604|4|56|3|3|131306.56|13662.92
56223|1357|1|50|3|2|610477.25|11033.54
72538|53|1|38|16|1|720227.35|7276.42
92959|983|1|59|31|2|96761.95|1966.94
1192|711|1|86|19|1|251526.37|-4284.33
45771|1766|2|72|4|3|606419.56|-2343.45
26384|970|5|28|39|3|77730.47|10857.23
7062|1676|5|65|50|1|291071.32|-1271.91
49212|98|1|47|2|2|152630.33|-243.95
46038|144|2|15|24|1|779859.17|3949.89
9279|1086|1|14|1|2|895397.29|14497.96
4169|526|3|15|13|1|84928.0|4541.6
44461|1670|4|21|20|2|279074.77|4060.73
93760|879|1|57|26|3|95710.36|483.4
23455|1410|2|48|9|3|317697.82|14070.55
10101|1080|3|84|28|1|471519.65|6565.8
38969|923|1|73|23|3|996018.03|-3651.93
28367|503|3|6|39|3|568723.71|-483.83
52256|1285|4|78|37|1|416755.01|5914.32
41949|283|3|41|23|1|8887.44|10590.55
4977|1094|2|99|19|1|267657.23|8458.53
31825|636|4|29|12|1|947176.13|169.61
92618|389|3|47|12|3|710453.42|1902.0
56919|849|5|28|44|3|215113.67|1977.98
40566|581|2|12|45|3|519152.48|-2693.31
97085|833|5|77|1|2|717988.45|2348.41
24846|174|2|12|1|2|457154.87|6231.89
96713|1200|5|14|42|3|735611.0|-1994.37
46696|1205|3|22|50|3|813862.18|4445.7
87696|696|2|6|39|1|66477.85|-3183.78
3160|731|4|2|50|1|199794.55|14475.24
88116|870|1|63|39|1|363972.49|-3346.62
87921|380|3|46|10|2|659186.46|-3139.75
5175|244|5|12|29|3|220114.22|11221.81
53310|330|4|23|18|2|482395.38|13258.83
53104|1262|2|91|32|2|68393.83|-949.31
1206|1151|2|89|3|1|358886.72|10095.16
61241|1548|2|32|14|1|239205.56|9934.2
26708|371|4|71|16|2|813389.9|8897.33
98300|1467|5|51|50|3|491519.8|3079.93
75381|124|3|32|50|2|406865.13|14469.58
94188|618|1|60|3|2|117593.37|10130.11
37520|1690|4|71|31|3|666858.41|3918.35
54411|1654|4|100|33|1|479701.78|10058.31
67223|1320|2|86|39|2|801876.37|-2575.64
90728|846|1|6|28|2|923536.13|2325.49
97596|620|3|20|24|1|851683.59|1779.36
34196|1148|3|40|50|1|259349.14|11525.37
90435|333|3|36|20|2|511284.86|112.2
34858|1096|2|11|45|1|328769.06|-2002.23
42421|28|5|82|50|1|677547.94|3276.76
67284|208|4|7|29|1|9058.08|14987.63
17315|681|2|7|25|2|973255.09|9886.27
36536|879|1|62|35|2|966066.26|3909.47
79936|1097|1|5|8|2|233308.58|9829.62
92355|1713|2|43|14|2|788688.0|-1876.25
11453|1361|1|67|12|3|793669.26|-2542.04
19322|299|3|13|43|3|664849.12|14163.37
12340|353|4|98|8|1|922771.98|8796.57
74136|1194|1|50|23|1|167818.06|14165.92
25446|1673|4|19|34|2|916744.81|11374.27
64142|1518|2|62|27|2|793277.46|13559.85
56918|802|1|62|37|1|642944.37|5836.27
93209|264|3|46|3|1|721844.68|7052.66
56101|1309|4|39|3|3|531512.56|-1166.5
3190|1053|1|27|36|2|214421.46|-4986.52
37394|685|5|10|11|1|883985.05|7885.35
66274|786|4|58|18|1|805389.5|-2351.59
52459|1789|5|57|28|3|826584.82|-1765.12
9233|448|5|4|32|2|376514.7|5103.72
7815|1720|5|56|21|3|995902.16|-2139.35
97173|140|5|31|35|2|66680.13|-4310.85
86988|862|1|38|30|3|688378.79|13537.13
30241|306|4|29|33|1|537093.87|5064.7
84798|1787|2|76|31|2|833044.87|-547.19
41361|5|1|19|21|2|798747.87|3476.05
76711|1011|5|32|17|1|591400.91|-4905.79
53373|433|4|73|29|2|324860.03|2000.7
67337|1638|4|39|46|3|48330.04|-893.33
50030|12|2|60|31|1|971720.97|-3562.61
70965|1756|4|7|26|2|159107.92|-437.15
89330|145|4|18|43|1|303082.22|14990.01
52509|618|3|89|6|1|360766.89|7704.41
35200|486|2|33|10|2|850913.29|8449.13
53730|1049|3|78|46|2|591778.78|12768.8
440|452|5|67|26|3|7237.38|10527.26
77490|1696|4|23|7|2|328161.97|10467.55
9530|492|2|42|35|2|118775.59|3447.87
35540|596|5|35|13|1|162176.96|-3682.92
96711|872|3|20|22|1|631030.35|1787.09
97308|1473|5|26|4|1|90426.61|3772.65
75054|775|3|37|10|1|273195.5|4620.12
81455|23|4|33|45|2|483671.63|12207.5
18079|1589|4|5|9|3|587544.67|2373.15
53958|1397|4|94|29|1|184057.16|9246.68
29896|1636|4|91|22|1|432173.89|11816.84
80571|1025|2|18|18|2|188876.44|1846.32
12360|361|2|70|40|1|888374.67|10380.53
48058|1706|3|74|13|1|628588.45|3644.7
50292|1677|1|4|6|2|92943.15|10894.0
31621|1106|1|93|3|1|949594.1|1617.25
18714|191|1|88|7|3|313665.56|4981.96
67036|1109|3|44|17|2|213298.41|11829.82
60018|912|4|59|25|2|569168.58|3396.19
21540|834|2|55|29|3|887454.17|4982.94
60547|1435|5|97|47|1|50818.48|14742.03
79173|42|3|59|40|1|417945.33|7021.71
49351|1513|4|52|2|1|782193.66|13183.11
69829|510|5|54|35|1|351163.3|10956.11
18154|1210|1|71|45|2|413198.75|14431.91
2219|1506|4|76|43|1|221703.4|-317.56
73424|502|5|79|22|2|240516.36|6601.01
17696|505|2|92|37|1|34870.93|6733.73
52580|1261|5|46|34|1|815764.25|10546.41
82063|1605|2|78|38|3|718517.64|12388.22
79418|1346|4|86|30|2|52463.67|12785.53
89604|402|2|89|16|3|214764.27|-1364.87
46202|327|5|22|2|2|604753.79|4337.49
59542|687|2|6|4|1|225231.1|832.91
